State,Lat,Long,Sector,Source,Year,Value
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,1993,5.518
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,1994,5.445
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,1995,6.296
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,1996,6.253
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,1997,6.228
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,1998,6.37
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,1999,7.246
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2000,6.752
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2001,6.958
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2002,6.915
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2003,7.644
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2004,7.343
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2005,7.474
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2006,7.752
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2007,7.928
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2008,7.571
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2009,7.095
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2010,7.066
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2011,6.586
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2012,7.063
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2013,6.836
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2014,7.154
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2015,6.828
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2016,6.918
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2017,6.85
Wyoming,43.07597,-107.290283,Transportation,Petroleum Products,2018,6.992
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1980,0.329
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1981,0.354
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1982,0.36
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1983,0.297
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1984,0.29
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1985,0.277
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1986,0.283
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1987,0.339
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1988,0.316
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1989,0.3
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1990,0.295
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1991,0.439
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1992,0.444
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1993,0.379
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1994,0.347
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1995,0.409
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1996,0.459
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1997,0.593
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1998,0.653
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,1999,0.766
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2000,0.783
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2001,0.738
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2002,0.726
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2003,0.795
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2004,0.697
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2005,0.784
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2006,0.767
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2007,0.806
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2008,0.936
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2009,1.065
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2010,1.139
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2011,0.983
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2012,0.915
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2013,0.846
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2014,0.849
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2015,0.729
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2016,0.717
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2017,0.766
Wyoming,43.07597,-107.290283,Transportation,Natural Gas,2018,0.858
Wyoming,43.07597,-107.290283,Electric,Coal,1980,22.261
Wyoming,43.07597,-107.290283,Electric,Coal,1981,26.89
Wyoming,43.07597,-107.290283,Electric,Coal,1982,28.548
Wyoming,43.07597,-107.290283,Electric,Coal,1983,26.425
Wyoming,43.07597,-107.290283,Electric,Coal,1984,30.562
Wyoming,43.07597,-107.290283,Electric,Coal,1985,34.861
Wyoming,43.07597,-107.290283,Electric,Coal,1986,28.561
Wyoming,43.07597,-107.290283,Electric,Coal,1987,36.989
Wyoming,43.07597,-107.290283,Electric,Coal,1988,38.836
Wyoming,43.07597,-107.290283,Electric,Coal,1989,36.648
Wyoming,43.07597,-107.290283,Electric,Coal,1990,39.59
Wyoming,43.07597,-107.290283,Electric,Coal,1991,38.659
Wyoming,43.07597,-107.290283,Electric,Coal,1992,42.377
Wyoming,43.07597,-107.290283,Electric,Coal,1993,40.295
Wyoming,43.07597,-107.290283,Electric,Coal,1994,42.327
Wyoming,43.07597,-107.290283,Electric,Coal,1995,39.781
Wyoming,43.07597,-107.290283,Electric,Coal,1996,40.599
Wyoming,43.07597,-107.290283,Electric,Coal,1997,40.261
Wyoming,43.07597,-107.290283,Electric,Coal,1998,44.764
Wyoming,43.07597,-107.290283,Electric,Coal,1999,43.022
Wyoming,43.07597,-107.290283,Electric,Coal,2000,44.315
Wyoming,43.07597,-107.290283,Electric,Coal,2001,44.251
Wyoming,43.07597,-107.290283,Electric,Coal,2002,42.774
Wyoming,43.07597,-107.290283,Electric,Coal,2003,44.012
Wyoming,43.07597,-107.290283,Electric,Coal,2004,44.623
Wyoming,43.07597,-107.290283,Electric,Coal,2005,43.829
Wyoming,43.07597,-107.290283,Electric,Coal,2006,43.444
Wyoming,43.07597,-107.290283,Electric,Coal,2007,43.878
Wyoming,43.07597,-107.290283,Electric,Coal,2008,44.412
Wyoming,43.07597,-107.290283,Electric,Coal,2009,42.307
Wyoming,43.07597,-107.290283,Electric,Coal,2010,43.239
Wyoming,43.07597,-107.290283,Electric,Coal,2011,41.51
Wyoming,43.07597,-107.290283,Electric,Coal,2012,43.806
Wyoming,43.07597,-107.290283,Electric,Coal,2013,46.691
Wyoming,43.07597,-107.290283,Electric,Coal,2014,43.647
Wyoming,43.07597,-107.290283,Electric,Coal,2015,43.716
Wyoming,43.07597,-107.290283,Electric,Coal,2016,40.604
Wyoming,43.07597,-107.290283,Electric,Coal,2017,40.759
Wyoming,43.07597,-107.290283,Electric,Coal,2018,40.523
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1980,0.052
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1981,0.062
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1982,0.049
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1983,0.035
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1984,0.051
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1985,0.061
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1986,0.052
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1987,0.049
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1988,0.051
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1989,0.05
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1990,0.042
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1991,0.052
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1992,0.043
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1993,0.044
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1994,0.037
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1995,0.054
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1996,0.047
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1997,0.045
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1998,0.034
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,1999,0.036
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2000,0.028
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2001,0.028
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2002,0.032
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2003,0.035
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2004,0.039
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2005,0.033
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2006,0.037
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2007,0.035
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2008,0.034
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2009,0.039
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2010,0.044
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2011,0.041
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2012,0.033
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2013,0.03
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2014,0.028
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2015,0.031
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2016,0.031
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2017,0.031
Wyoming,43.07597,-107.290283,Electric,Petroleum Products,2018,0.027
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1980,0.01
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1981,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1982,0.006
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1983,0.007
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1984,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1985,0.007
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1986,0.007
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1987,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1988,0.01
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1989,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1990,0.004
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1991,0.004
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1992,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1993,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1994,0.007
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1995,0.007
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1996,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1997,0.005
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1998,0.015
Wyoming,43.07597,-107.290283,Electric,Natural Gas,1999,0.009
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2000,0.1
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2001,0.149
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2002,0.184
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2003,0.123
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2004,0.027
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2005,0.028
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2006,0.043
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2007,0.105
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2008,0.056
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2009,0.056
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2010,0.031
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2011,0.022
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2012,0.026
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2013,0.027
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2014,0.044
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2015,0.068
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2016,0.084
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2017,0.073
Wyoming,43.07597,-107.290283,Electric,Natural Gas,2018,0.104
Wisconsin,44.5,-89.5,Residential,Coal,1980,0.025
Wisconsin,44.5,-89.5,Residential,Coal,1981,0.017
Wisconsin,44.5,-89.5,Residential,Coal,1982,0.015
Wisconsin,44.5,-89.5,Residential,Coal,1983,0.017
Wisconsin,44.5,-89.5,Residential,Coal,1984,0.055
Wisconsin,44.5,-89.5,Residential,Coal,1985,0.013
Wisconsin,44.5,-89.5,Residential,Coal,1986,0.018
Wisconsin,44.5,-89.5,Residential,Coal,1987,0.049
Wisconsin,44.5,-89.5,Residential,Coal,1988,0.04
Wisconsin,44.5,-89.5,Residential,Coal,1989,0.009
Wisconsin,44.5,-89.5,Residential,Coal,1990,0.002
Wisconsin,44.5,-89.5,Residential,Coal,1991,0.004
Wisconsin,44.5,-89.5,Residential,Coal,1992,0.002
Wisconsin,44.5,-89.5,Residential,Coal,1993,0.016
Wisconsin,44.5,-89.5,Residential,Coal,1994,0.018
Wisconsin,44.5,-89.5,Residential,Coal,1995,0.04
Wisconsin,44.5,-89.5,Residential,Coal,1996,0.03
Wisconsin,44.5,-89.5,Residential,Coal,1997,0.042
Wisconsin,44.5,-89.5,Residential,Coal,1998,0.037
Wisconsin,44.5,-89.5,Residential,Coal,1999,0.048
Wisconsin,44.5,-89.5,Residential,Coal,2000,0.047
Wisconsin,44.5,-89.5,Residential,Coal,2001,0.049
Wisconsin,44.5,-89.5,Residential,Coal,2002,0.035
Wisconsin,44.5,-89.5,Residential,Coal,2003,0.048
Wisconsin,44.5,-89.5,Residential,Coal,2004,0.035
Wisconsin,44.5,-89.5,Residential,Coal,2005,0.061
Wisconsin,44.5,-89.5,Residential,Coal,2006,0.006
Wisconsin,44.5,-89.5,Residential,Coal,2007,0.013
Wisconsin,44.5,-89.5,Residential,Coal,2008,0
Wisconsin,44.5,-89.5,Residential,Coal,2009,0
Wisconsin,44.5,-89.5,Residential,Coal,2010,0
Wisconsin,44.5,-89.5,Residential,Coal,2011,0
Wisconsin,44.5,-89.5,Residential,Coal,2012,0
Wisconsin,44.5,-89.5,Residential,Coal,2013,0
Wisconsin,44.5,-89.5,Residential,Coal,2014,0
Wisconsin,44.5,-89.5,Residential,Coal,2015,0
Wisconsin,44.5,-89.5,Residential,Coal,2016,0
Wisconsin,44.5,-89.5,Residential,Coal,2017,0
Wisconsin,44.5,-89.5,Residential,Coal,2018,0
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1980,4.274
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1981,3.9
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1982,3.96
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1983,2.984
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1984,3.457
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1985,3.683
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1986,3.678
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1987,3.606
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1988,3.822
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1989,3.813
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1990,3.355
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1991,3.504
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1992,3.262
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1993,3.609
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1994,3.249
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1995,2.965
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1996,3.533
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1997,3.05
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1998,2.694
Wisconsin,44.5,-89.5,Residential,Petroleum Products,1999,3.157
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2000,2.957
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2001,3.001
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2002,3.093
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2003,2.96
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2004,2.894
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2005,2.798
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2006,2.449
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2007,2.354
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2008,2.588
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2009,2.091
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2010,1.959
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2011,1.887
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2012,1.492
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2013,1.94
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2014,2.078
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2015,1.808
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2016,1.692
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2017,1.678
Wisconsin,44.5,-89.5,Residential,Petroleum Products,2018,1.878
Wisconsin,44.5,-89.5,Residential,Natural Gas,1980,6.591
Wisconsin,44.5,-89.5,Residential,Natural Gas,1981,5.964
Wisconsin,44.5,-89.5,Residential,Natural Gas,1982,6.344
Wisconsin,44.5,-89.5,Residential,Natural Gas,1983,6.014
Wisconsin,44.5,-89.5,Residential,Natural Gas,1984,6.041
Wisconsin,44.5,-89.5,Residential,Natural Gas,1985,6.226
Wisconsin,44.5,-89.5,Residential,Natural Gas,1986,5.937
Wisconsin,44.5,-89.5,Residential,Natural Gas,1987,5.518
Wisconsin,44.5,-89.5,Residential,Natural Gas,1988,6.489
Wisconsin,44.5,-89.5,Residential,Natural Gas,1989,6.772
Wisconsin,44.5,-89.5,Residential,Natural Gas,1990,6.087
Wisconsin,44.5,-89.5,Residential,Natural Gas,1991,6.629
Wisconsin,44.5,-89.5,Residential,Natural Gas,1992,6.606
Wisconsin,44.5,-89.5,Residential,Natural Gas,1993,6.98
Wisconsin,44.5,-89.5,Residential,Natural Gas,1994,6.882
Wisconsin,44.5,-89.5,Residential,Natural Gas,1995,7.295
Wisconsin,44.5,-89.5,Residential,Natural Gas,1996,7.948
Wisconsin,44.5,-89.5,Residential,Natural Gas,1997,7.284
Wisconsin,44.5,-89.5,Residential,Natural Gas,1998,6.218
Wisconsin,44.5,-89.5,Residential,Natural Gas,1999,6.85
Wisconsin,44.5,-89.5,Residential,Natural Gas,2000,7.239
Wisconsin,44.5,-89.5,Residential,Natural Gas,2001,6.703
Wisconsin,44.5,-89.5,Residential,Natural Gas,2002,7.345
Wisconsin,44.5,-89.5,Residential,Natural Gas,2003,7.608
Wisconsin,44.5,-89.5,Residential,Natural Gas,2004,7.226
Wisconsin,44.5,-89.5,Residential,Natural Gas,2005,7.055
Wisconsin,44.5,-89.5,Residential,Natural Gas,2006,6.467
Wisconsin,44.5,-89.5,Residential,Natural Gas,2007,7.053
Wisconsin,44.5,-89.5,Residential,Natural Gas,2008,7.563
Wisconsin,44.5,-89.5,Residential,Natural Gas,2009,7.164
Wisconsin,44.5,-89.5,Residential,Natural Gas,2010,6.624
Wisconsin,44.5,-89.5,Residential,Natural Gas,2011,6.966
Wisconsin,44.5,-89.5,Residential,Natural Gas,2012,6.089
Wisconsin,44.5,-89.5,Residential,Natural Gas,2013,7.793
Wisconsin,44.5,-89.5,Residential,Natural Gas,2014,8.275
Wisconsin,44.5,-89.5,Residential,Natural Gas,2015,7.046
Wisconsin,44.5,-89.5,Residential,Natural Gas,2016,6.961
Wisconsin,44.5,-89.5,Residential,Natural Gas,2017,7.23
Wisconsin,44.5,-89.5,Residential,Natural Gas,2018,8.037
Wisconsin,44.5,-89.5,Commercial,Coal,1980,0.091
Wisconsin,44.5,-89.5,Commercial,Coal,1981,0.073
Wisconsin,44.5,-89.5,Commercial,Coal,1982,0.071
Wisconsin,44.5,-89.5,Commercial,Coal,1983,0.087
Wisconsin,44.5,-89.5,Commercial,Coal,1984,0.228
Wisconsin,44.5,-89.5,Commercial,Coal,1985,0.046
Wisconsin,44.5,-89.5,Commercial,Coal,1986,0.059
Wisconsin,44.5,-89.5,Commercial,Coal,1987,0.161
Wisconsin,44.5,-89.5,Commercial,Coal,1988,0.138
Wisconsin,44.5,-89.5,Commercial,Coal,1989,0.033
Wisconsin,44.5,-89.5,Commercial,Coal,1990,0.009
Wisconsin,44.5,-89.5,Commercial,Coal,1991,0.019
Wisconsin,44.5,-89.5,Commercial,Coal,1992,0.008
Wisconsin,44.5,-89.5,Commercial,Coal,1993,0.07
Wisconsin,44.5,-89.5,Commercial,Coal,1994,0.103
Wisconsin,44.5,-89.5,Commercial,Coal,1995,0.265
